,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips,parcelid
4891,3.0,2.0,1746.0,842159.0,1926.0,10251.23,6037.0,11988627
4892,4.0,2.0,2063.0,207060.0,1979.0,3050.84,6037.0,13061218
4893,4.0,2.0,1725.0,71351.0,1961.0,781.54,6111.0,17278477
4894,4.0,3.0,2936.0,231816.0,2001.0,4775.9,6037.0,11323489
4895,2.0,1.0,916.0,280778.0,1922.0,3400.84,6059.0,13840735
4896,4.0,2.0,1831.0,184924.0,1947.0,3428.73,6037.0,12276183
4897,3.0,2.0,1680.0,85688.0,1968.0,1465.66,6059.0,14026968
4898,3.0,2.0,1720.0,411774.0,1960.0,5150.09,6037.0,11101886
4899,3.0,2.0,1601.0,190880.0,1997.0,3775.44,6037.0,11212240
4900,4.0,2.0,1690.0,645000.0,1965.0,6664.66,6059.0,14472857
4901,3.0,2.5,1637.0,280793.0,1994.0,2810.7,6059.0,14392787
4902,3.0,2.5,2545.0,496613.0,1997.0,6433.28,6059.0,14349422
4903,2.0,1.0,714.0,473000.0,1948.0,5739.02,6037.0,11598402
4904,5.0,4.5,4815.0,1243528.0,2000.0,13741.14,6059.0,14140359
4905,2.0,2.0,1608.0,747702.0,1948.0,12202.59,6037.0,10900349
4906,2.0,2.0,1152.0,349000.0,1963.0,4200.26,6059.0,14330696
4907,3.0,2.0,1608.0,1021035.0,1921.0,11693.77,6037.0,12112644
4908,4.0,3.0,2394.0,409982.0,2006.0,5148.48,6037.0,10765438
4909,3.0,3.0,2399.0,2925000.0,1950.0,31090.02,6059.0,14419285
4910,4.0,4.5,5510.0,3543833.0,2004.0,44762.98,6059.0,14321931
4911,3.0,2.0,1772.0,649000.0,1996.0,7789.26,6059.0,14181790
4912,4.0,4.0,3315.0,526663.0,1951.0,6496.71,6037.0,11102142
4913,4.0,2.5,3122.0,1122409.0,1985.0,11944.2,6111.0,17125252
4914,4.0,6.0,4355.0,2160349.0,2002.0,28990.26,6059.0,14322169
4915,4.0,2.5,2050.0,791895.0,1959.0,8963.7,6059.0,14019231
4916,4.0,2.0,1380.0,279703.0,1948.0,3467.0,6059.0,13849151
4917,4.0,3.0,2566.0,890000.0,2005.0,12960.42,6059.0,14455047
4918,4.0,4.0,3312.0,929000.0,1993.0,11593.92,6059.0,14484648
4919,2.0,1.0,918.0,139697.0,1982.0,1366.78,6059.0,14394010
4920,4.0,3.0,2363.0,391016.0,1970.0,4643.42,6059.0,14128761
4921,4.0,3.0,3360.0,601959.0,1978.0,7411.54,6037.0,11181515
4922,3.0,3.0,1059.0,373752.0,1950.0,4359.66,6037.0,11503790
4923,5.0,3.0,2970.0,90737.0,1963.0,1254.48,6059.0,14128404
4924,5.0,3.0,2622.0,627667.0,1966.0,7755.92,6037.0,10723345
4925,3.0,3.0,2142.0,74920.0,1963.0,1134.24,6037.0,12891477
4926,3.0,2.5,1979.0,552857.0,2001.0,5477.92,6059.0,14393682
4927,3.0,2.0,1809.0,279132.0,1971.0,3789.77,6037.0,11418690
4928,2.0,1.0,952.0,21902.0,1922.0,276.79,6037.0,11970140
4929,3.0,2.5,1781.0,299125.0,1987.0,2962.28,6059.0,14384374
4930,3.0,2.0,1420.0,200056.0,1956.0,2496.14,6037.0,11026349
4931,2.0,1.0,694.0,100713.0,1923.0,1776.56,6037.0,12269580
4932,3.0,1.0,1014.0,50863.0,1953.0,1421.26,6037.0,11201975
4933,4.0,1.5,1328.0,271952.0,1973.0,3325.42,6059.0,13909250
4934,4.0,2.0,2062.0,493368.0,1962.0,5451.96,6059.0,13980877
4935,3.0,2.0,1457.0,367859.0,1986.0,4073.62,6059.0,14203448
4936,5.0,3.0,3270.0,304586.0,2006.0,6553.67,6037.0,11321632
4937,4.0,2.5,2858.0,839000.0,1977.0,8591.48,6059.0,14387445
4938,3.0,1.0,1112.0,159066.0,1949.0,2876.13,6037.0,12287631
4939,4.0,2.5,2494.0,113621.0,1966.0,1582.1,6059.0,14052179
4940,3.0,2.0,1802.0,178119.0,1957.0,2664.46,6037.0,12706974
4941,1.0,1.0,709.0,68795.0,1947.0,974.8,6037.0,12572306
4942,4.0,2.0,2016.0,117438.0,1968.0,1533.02,6059.0,14052592
4943,2.0,1.0,1287.0,858442.0,1947.0,11502.6,6037.0,11459004
4944,1.0,2.0,1823.0,700000.0,1950.0,9180.62,6037.0,12967585
4945,4.0,3.0,2765.0,2944225.0,1964.0,35471.53,6037.0,11648697
4946,3.0,2.0,2892.0,2100339.0,1948.0,25275.8,6037.0,11655430
4947,3.0,2.0,2389.0,314488.0,1959.0,4019.53,6037.0,11102062
4948,3.0,2.5,1905.0,251480.0,1978.0,2537.78,6059.0,14381058
4949,4.0,3.0,3259.0,472582.0,1936.0,5923.57,6037.0,11653795
4950,4.0,3.0,2909.0,140577.0,1959.0,2038.47,6037.0,11839736
4951,2.0,2.0,1148.0,761437.0,1928.0,9206.47,6037.0,10910194
4952,4.0,3.0,3721.0,894718.0,1990.0,10409.42,6059.0,14202592
4953,4.0,2.0,1626.0,709000.0,1972.0,8026.64,6059.0,14140317
4954,3.0,2.0,1478.0,280112.0,1941.0,3511.44,6037.0,12565154
4955,3.0,1.0,969.0,501000.0,1956.0,6059.48,6059.0,13946064
4956,2.0,2.0,1472.0,436897.0,1976.0,4368.96,6059.0,14488019
4957,3.0,1.0,1556.0,281383.0,1944.0,4932.9,6037.0,12278449
4958,3.0,2.0,1567.0,64362.0,1950.0,1145.06,6037.0,12998009
4959,2.0,1.0,1008.0,436994.0,1952.0,5320.02,6037.0,12135495
4960,5.0,4.0,3608.0,2925384.0,2003.0,35007.47,6037.0,11663662
4961,3.0,2.0,1662.0,117249.0,1958.0,1998.29,6037.0,12707106
4962,3.0,2.0,2466.0,144852.0,1974.0,2272.12,6059.0,14404109
4963,3.0,1.0,986.0,249341.0,1947.0,4421.76,6037.0,12285760
4964,2.0,1.0,855.0,159903.0,1984.0,2025.45,6037.0,10985885
4965,2.0,1.0,1294.0,505403.0,1937.0,6097.5,6037.0,10913704
4966,4.0,3.0,3232.0,1139088.0,1998.0,13581.56,6037.0,12127892
4967,2.0,1.0,832.0,663000.0,1920.0,8023.38,6037.0,11936023
4968,3.0,2.0,1304.0,124824.0,1987.0,2260.2,6037.0,11270859
4969,4.0,5.0,3423.0,212823.0,1937.0,2921.98,6037.0,12134126
4970,3.0,2.0,1880.0,156553.0,2002.0,3135.84,6037.0,11272452
4971,3.0,3.0,2062.0,953318.0,1976.0,10951.79,6037.0,12134226
4972,4.0,2.0,2265.0,99228.0,1965.0,1425.48,6059.0,14045209
4973,6.0,2.0,2392.0,444698.0,1949.0,5604.14,6037.0,11442370
4974,3.0,2.0,1532.0,69537.0,1954.0,1139.84,6037.0,12969536
4975,3.0,2.0,1365.0,288953.0,1961.0,3592.11,6037.0,12979851
4976,3.0,2.0,1726.0,684318.0,1953.0,8022.09,6037.0,12127097
4977,2.0,1.0,864.0,96504.0,1926.0,1301.78,6037.0,12227161
4978,0.0,0.0,1064.0,226328.0,1911.0,2770.52,6037.0,12554886
4979,2.0,1.0,840.0,93546.0,1923.0,1918.85,6037.0,12279003
4980,3.0,2.5,1746.0,667517.0,1994.0,6638.42,6059.0,14385492
4981,2.0,1.0,1765.0,1269062.0,1935.0,15336.99,6037.0,11985409
4982,3.0,3.0,2216.0,307808.0,1986.0,3453.0,6059.0,14203260
4983,1.0,1.0,856.0,31018.0,1925.0,1135.76,6037.0,11605350
4984,5.0,6.0,4234.0,1863184.0,2012.0,22391.67,6037.0,10909883
4985,3.0,1.0,997.0,54513.0,1954.0,1422.99,6037.0,11279350
4986,4.0,2.0,1995.0,288846.0,1978.0,3441.9,6059.0,14110699
4987,5.0,5.0,4425.0,753423.0,1999.0,8771.08,6037.0,13100521
4988,3.0,2.0,1648.0,406129.0,1939.0,5116.06,6037.0,11891651
4989,4.0,2.0,1965.0,523974.0,1965.0,6142.23,6037.0,13099743
4990,2.0,2.0,1752.0,835000.0,1950.0,9747.84,6037.0,11922081
4991,3.0,1.5,1426.0,221507.0,1968.0,2702.16,6059.0,14111200
4992,2.0,1.0,1252.0,188818.0,1925.0,2828.27,6037.0,12213780
4993,4.0,2.0,1634.0,246671.0,1954.0,3101.81,6037.0,10781986
4994,3.0,2.0,1454.0,410000.0,1950.0,5294.78,6037.0,12742796
4995,4.0,4.0,2604.0,523064.0,1972.0,6245.75,6037.0,13097358
4996,3.0,2.0,2040.0,1850000.0,1976.0,20551.67,6037.0,11504942
4997,4.0,2.0,1157.0,50244.0,1954.0,814.78,6059.0,13913450
4998,5.0,5.0,5097.0,2178362.0,2004.0,24921.89,6037.0,11922480
4999,4.0,2.0,1450.0,260971.0,1971.0,2766.92,6111.0,17215270
5000,4.0,2.0,2018.0,915401.0,1956.0,11010.07,6037.0,10866815
5001,3.0,2.0,1942.0,720626.0,1925.0,8812.87,6037.0,11997421
5002,4.0,3.0,2620.0,495338.0,1973.0,6289.22,6037.0,10812392
5003,4.0,3.0,3094.0,796970.0,2007.0,10141.41,6037.0,11139502
5004,6.0,5.0,3783.0,752011.0,1966.0,9029.86,6037.0,12857406
5005,3.0,2.0,1618.0,70667.0,1961.0,1038.24,6059.0,14151405
5006,2.0,1.5,1204.0,345185.0,1981.0,3913.16,6059.0,14222733
5007,4.0,3.0,2335.0,323141.0,1953.0,3973.54,6037.0,12440736
5008,3.0,2.0,1600.0,979893.0,1923.0,11860.59,6037.0,11546473
5009,4.0,3.0,2224.0,511627.0,2002.0,5883.4,6059.0,14085857
5010,4.0,2.0,1834.0,666000.0,1977.0,7451.18,6059.0,14085603
5011,2.0,1.0,997.0,169767.0,1940.0,2161.16,6059.0,13844978
5012,4.0,3.0,1955.0,88381.0,1961.0,1296.82,6037.0,10724897
5013,2.0,1.0,810.0,174567.0,1949.0,2542.85,6037.0,12237195
5014,2.0,2.0,1646.0,78633.0,1956.0,924.66,6111.0,17123606
5015,3.0,2.0,2094.0,315151.0,1931.0,3834.97,6037.0,12445955
5016,3.0,2.0,1185.0,290208.0,1950.0,3684.95,6037.0,12348997
5017,3.0,2.0,2300.0,460000.0,1906.0,5645.34,6037.0,11966476
5018,4.0,3.0,1468.0,507725.0,1947.0,5581.41,6037.0,10954746
5019,3.0,2.0,1922.0,1425047.0,1961.0,15897.91,6037.0,11504069
5020,2.0,2.0,1152.0,620705.0,1961.0,7673.32,6037.0,12031752
5021,3.0,2.0,1425.0,114927.0,1970.0,2069.17,6037.0,11297362
5022,3.0,2.0,1389.0,68972.0,1946.0,1413.79,6037.0,12236983
5023,4.0,4.0,2896.0,239252.0,2006.0,5194.71,6037.0,11212404
5024,2.0,2.0,1526.0,162221.0,1978.0,2021.8,6059.0,14447565
5025,4.0,2.0,1796.0,552686.0,1963.0,6616.6,6111.0,17059995
5026,4.0,1.0,1500.0,69123.0,1950.0,883.63,6037.0,11030271
5027,3.0,2.0,1882.0,106421.0,1943.0,1881.39,6037.0,11486510
5028,5.0,5.0,4124.0,1265153.0,1995.0,15540.66,6037.0,10755563
5029,2.0,2.0,1373.0,267288.0,1960.0,3265.54,6037.0,12451309
5030,4.0,3.0,1823.0,219602.0,1963.0,2836.93,6037.0,12858227
5031,4.0,3.5,2364.0,1303841.0,2005.0,14533.72,6059.0,14080562
5032,3.0,3.0,2362.0,571000.0,2000.0,7599.51,6037.0,11345812
5033,4.0,2.0,1798.0,193625.0,1986.0,3377.59,6037.0,11182427
5034,3.0,2.0,1120.0,741132.0,1955.0,9294.49,6037.0,11482909
5035,3.0,2.0,1270.0,174787.0,1964.0,2247.17,6037.0,13080150
5036,2.0,1.0,1150.0,481521.0,1940.0,5866.99,6037.0,10840154
5037,4.0,2.0,1902.0,560925.0,1965.0,6624.0,6059.0,14115963
5038,2.0,2.0,1998.0,787251.0,1974.0,8021.58,6059.0,14310661
5039,3.0,1.0,1048.0,189392.0,1999.0,2394.69,6037.0,12196856
5040,3.0,2.0,1386.0,403856.0,1957.0,4836.96,6037.0,12475365
5041,4.0,2.5,2371.0,170492.0,1969.0,2063.18,6059.0,14314019
5042,2.0,1.0,969.0,389000.0,1952.0,4740.17,6037.0,12797258
5043,5.0,3.0,3289.0,720785.0,2001.0,7996.28,6059.0,14436618
5044,4.0,2.5,2352.0,710000.0,1960.0,7480.02,6111.0,17280927
5045,4.0,3.0,2544.0,841548.0,1982.0,9725.9,6037.0,13075052
5046,3.0,1.0,1014.0,113915.0,1953.0,2063.19,6037.0,11201982
5047,4.0,3.0,2317.0,605000.0,2004.0,10375.8,6037.0,11348231
5048,3.0,2.5,2455.0,186248.0,1973.0,2388.1,6059.0,14435478
5049,2.0,1.0,1172.0,51718.0,1938.0,2477.64,6037.0,11714960
5050,4.0,3.0,3352.0,946996.0,1994.0,11408.72,6037.0,13070562
5051,4.0,3.0,2846.0,550000.0,2002.0,10256.83,6037.0,11347306
5052,2.0,1.0,780.0,364079.0,1924.0,4499.58,6037.0,12089978
5053,5.0,5.0,4867.0,1257695.0,1981.0,15439.3,6037.0,10870664
5054,3.0,2.5,3110.0,1037265.0,1973.0,11160.48,6059.0,14296598
5055,3.0,2.0,1388.0,351023.0,1957.0,4436.44,6037.0,12255274
5056,4.0,3.0,3144.0,504462.0,1979.0,6483.54,6059.0,14193923
5057,4.0,3.0,2240.0,256076.0,1977.0,3194.22,6037.0,11076430
5058,4.0,2.0,1568.0,340112.0,1978.0,4667.52,6037.0,13088199
5059,3.0,2.0,1422.0,71859.0,1960.0,1479.15,6037.0,11858529
5060,2.0,2.0,1991.0,511249.0,1978.0,6245.06,6037.0,12031145
5061,3.0,2.0,1440.0,195072.0,1977.0,2028.86,6059.0,14306511
5062,4.0,2.0,1931.0,274252.0,1961.0,3322.68,6059.0,13960793
5063,5.0,3.0,2346.0,383057.0,1987.0,5317.39,6037.0,11344138
5064,3.0,2.0,2128.0,180553.0,1961.0,3329.16,6037.0,12686861
5065,2.0,1.0,1101.0,72428.0,1950.0,817.49,6037.0,10949099
5066,4.0,3.5,3920.0,1431791.0,2005.0,16249.44,6059.0,14165566
5067,3.0,2.0,1410.0,408901.0,1956.0,4922.02,6059.0,14114684
5068,3.0,3.0,2008.0,760000.0,1987.0,7640.06,6059.0,14439385
5069,4.0,4.0,3512.0,1692000.0,1957.0,20541.58,6037.0,10869985
5070,3.0,1.5,1454.0,313200.0,1954.0,3663.28,6059.0,13916834
5071,4.0,2.0,1609.0,479446.0,1962.0,5949.3,6037.0,11056051
5072,4.0,2.0,1365.0,133353.0,1975.0,2192.6,6037.0,13001236
5073,3.0,2.0,1374.0,314829.0,1961.0,4044.96,6111.0,17069940
5074,4.0,3.0,3827.0,1687920.0,1952.0,20438.72,6037.0,10854069
5075,5.0,3.0,2797.0,387642.0,1957.0,4685.22,6059.0,13886382
5076,3.0,2.0,1556.0,599000.0,1929.0,7038.33,6037.0,11867589
5077,5.0,4.0,3107.0,1874778.0,1987.0,20879.23,6037.0,11497140
5078,3.0,3.0,2364.0,316987.0,1978.0,3530.0,6037.0,12076848
5079,4.0,2.5,2253.0,110474.0,1963.0,1811.78,6059.0,14020740
5080,5.0,3.0,3800.0,605142.0,,6470.42,6111.0,17212610
5081,3.0,1.0,985.0,216213.0,1947.0,2639.18,6059.0,13901244
5082,2.0,2.0,1245.0,849135.0,1947.0,10257.86,6037.0,11559923
5083,7.0,6.0,6053.0,949507.0,1925.0,10538.64,6037.0,12049758
5084,6.0,3.0,2858.0,761470.0,1925.0,9366.12,6037.0,12034008
5085,3.0,2.0,1646.0,88972.0,1928.0,1247.42,6037.0,11609691
5086,4.0,3.0,3673.0,832188.0,1979.0,10041.71,6037.0,11157376
5087,5.0,4.0,4024.0,1663334.0,2002.0,19402.02,6037.0,12664400
5088,3.0,4.0,2612.0,2350000.0,1933.0,28317.08,6037.0,11609965
5089,3.0,4.0,2532.0,591620.0,2000.0,7301.21,6037.0,12664146
5090,3.0,2.0,1657.0,495779.0,1949.0,6113.58,6037.0,10855796
5091,3.0,2.0,1805.0,631000.0,1976.0,6333.16,6059.0,14462121
5092,4.0,4.0,2727.0,188941.0,1954.0,2556.54,6037.0,11603467
5093,5.0,5.5,5854.0,1688115.0,2001.0,17640.78,6059.0,14461483
5094,3.0,2.0,1274.0,56275.0,1953.0,1293.55,6037.0,12721712
5095,4.0,3.0,1816.0,350701.0,1960.0,3776.38,6111.0,17280166
5096,4.0,3.0,1816.0,350701.0,1960.0,3776.38,6111.0,17280166
5097,3.0,1.0,1116.0,348230.0,1946.0,4279.15,6037.0,10966018
5098,2.0,2.0,1418.0,150876.0,1932.0,1882.5,6037.0,12206096
5099,4.0,2.0,1838.0,679848.0,1961.0,7800.11,6037.0,12674116
5100,5.0,2.0,2704.0,756860.0,1918.0,8728.33,6037.0,12168597
5101,4.0,2.0,2094.0,380758.0,1969.0,4818.28,6037.0,11179687
5102,3.0,1.0,1007.0,135030.0,1950.0,2054.55,6037.0,12388958
5103,3.0,2.0,1883.0,297995.0,2002.0,4581.51,6037.0,11186174
5104,3.0,1.0,1161.0,88592.0,1947.0,1298.9,6037.0,11553619
5105,3.0,2.0,1080.0,438371.0,1957.0,5519.0,6037.0,12762234
5106,3.0,1.0,1738.0,367286.0,1952.0,4456.12,6059.0,13876686
5107,2.0,1.0,1026.0,327118.0,1948.0,4187.8,6037.0,12869409
5108,4.0,3.5,3123.0,1578549.0,2013.0,16915.04,6059.0,13890487
5109,3.0,2.0,1740.0,51518.0,1956.0,851.77,6037.0,11174006
5110,3.0,2.0,1882.0,155552.0,1955.0,2648.74,6037.0,11277216
5111,3.0,2.0,1348.0,61092.0,1963.0,681.26,6111.0,17098157
5112,3.0,1.0,1040.0,146600.0,1956.0,2457.69,6037.0,11208609
5113,3.0,1.0,1199.0,1520399.0,1947.0,17430.14,6059.0,13889477
5114,3.0,2.0,1274.0,86948.0,1989.0,1921.32,6037.0,11300670
5115,3.0,2.0,1241.0,126182.0,1957.0,2193.46,6037.0,11277107
5116,3.0,2.0,1207.0,153153.0,1952.0,1917.81,6037.0,10856078
5117,4.0,4.0,2208.0,1062777.0,2002.0,11498.41,6037.0,11494686
5118,3.0,2.0,1578.0,540000.0,1952.0,6598.53,6037.0,12430582
5119,3.0,3.0,1971.0,1150745.0,1924.0,13971.94,6037.0,11751625
5120,3.0,1.0,1673.0,73894.0,1924.0,1085.87,6037.0,11751473
5121,3.0,3.0,2637.0,238583.0,1986.0,3657.32,6037.0,11298261
5122,3.0,2.0,1320.0,370302.0,1965.0,4465.36,6059.0,14271173
5123,4.0,3.0,2163.0,188091.0,1988.0,3123.44,6037.0,11298046
5124,4.0,2.0,1754.0,1035000.0,1963.0,12404.85,6037.0,11970837
5125,5.0,4.0,3308.0,771498.0,2010.0,8661.38,6059.0,13854063
5126,3.0,2.0,1310.0,174942.0,1986.0,3313.19,6037.0,11210482
5127,4.0,2.0,2098.0,326530.0,1972.0,3878.1,6111.0,17230449
5128,4.0,3.0,2443.0,251463.0,1994.0,3906.12,6037.0,11320791
5129,3.0,2.5,1765.0,415305.0,1988.0,4939.48,6059.0,14184281
5130,4.0,2.0,1702.0,420063.0,1963.0,5140.03,6037.0,12436661
5131,2.0,1.0,1105.0,69326.0,1949.0,989.39,6037.0,12651807
5132,4.0,4.0,2638.0,356000.0,2005.0,5270.27,6037.0,11321206
5133,4.0,2.0,1710.0,719000.0,1964.0,8516.63,6037.0,12437317
5134,5.0,4.0,4738.0,166881.0,1926.0,2407.81,6037.0,12171447
5135,2.0,2.0,1800.0,995677.0,1966.0,12169.91,6037.0,10861983
5136,3.0,2.0,1244.0,136868.0,1961.0,1928.82,6111.0,17238290
5137,2.0,1.0,1033.0,505000.0,1950.0,6185.24,6037.0,12651165
5138,4.0,3.0,2179.0,303000.0,1997.0,4514.94,6037.0,11320781
5139,3.0,3.0,2138.0,1269062.0,1946.0,15392.63,6037.0,11601553
5140,2.0,1.0,923.0,105352.0,1948.0,1530.6,6037.0,12415982
5141,4.0,2.0,1574.0,490678.0,1972.0,5742.82,6037.0,12417266
5142,3.0,1.0,1354.0,273473.0,1948.0,3592.84,6037.0,12755143
5143,4.0,2.0,1550.0,530518.0,1970.0,6248.77,6037.0,10751773
5144,3.0,3.0,2820.0,326341.0,2003.0,5264.99,6037.0,11186750
5145,3.0,3.0,2144.0,489382.0,1977.0,5594.84,6059.0,13864907
5146,4.0,2.0,1522.0,691735.0,1957.0,7912.46,6059.0,14024709
5147,2.0,1.0,842.0,471000.0,1925.0,5013.86,6111.0,17081267
5148,3.0,2.0,1502.0,414212.0,1958.0,4910.98,6037.0,12426276
5149,3.0,1.0,1050.0,395000.0,1955.0,4606.61,6037.0,12427261
5150,3.0,2.0,1301.0,126611.0,1958.0,1835.65,6037.0,12752794
5151,2.0,1.0,1016.0,253163.0,1947.0,3377.73,6037.0,11917810
5152,3.0,2.0,1280.0,204000.0,1998.0,3287.88,6037.0,11317230
5153,4.0,2.0,1981.0,143927.0,1957.0,2515.97,6037.0,11278393
5154,4.0,2.5,3388.0,908443.0,1980.0,9743.62,6111.0,17290519
5155,2.0,3.0,2310.0,1034780.0,1958.0,12590.61,6037.0,12032538
5156,3.0,2.0,1862.0,526049.0,1983.0,6314.6,6037.0,12655716
5157,4.0,3.0,2267.0,1125000.0,1997.0,12587.62,6059.0,13977518
5158,2.0,2.0,1310.0,75483.0,1962.0,843.76,6111.0,17078165
5159,4.0,3.0,2034.0,667000.0,2005.0,7520.44,6111.0,17236087
5160,4.0,3.0,2823.0,492042.0,2000.0,8697.41,6037.0,11134447
5161,3.0,3.0,1489.0,390331.0,1948.0,4735.02,6037.0,10766038
5162,2.0,1.0,876.0,312261.0,1929.0,4084.92,6037.0,12313340
5163,4.0,4.0,2663.0,1591560.0,1961.0,17051.6,6059.0,13980858
5164,3.0,2.0,1464.0,444376.0,1956.0,5525.73,6037.0,10790344
5165,4.0,2.0,2126.0,98473.0,1966.0,1435.68,6059.0,14254548
5166,4.0,2.0,2126.0,98473.0,1966.0,1435.68,6059.0,14254548
5167,5.0,5.0,2925.0,1192205.0,2015.0,17150.78,6059.0,14359107
5168,4.0,3.0,2158.0,214731.0,2003.0,3707.87,6037.0,11191205
5169,4.0,3.5,3615.0,1310986.0,1989.0,13352.76,6059.0,14481174
5170,3.0,2.0,1651.0,546123.0,1960.0,6217.02,6059.0,14039798
5171,5.0,4.0,2791.0,599333.0,1950.0,7188.21,6037.0,12523573
5172,3.0,3.0,1792.0,111265.0,1984.0,2142.96,6037.0,11198035
5173,3.0,2.5,2480.0,460827.0,1998.0,4766.98,6059.0,14499113
5174,3.0,3.0,2927.0,624984.0,1992.0,6386.3,6059.0,14498919
5175,3.0,3.0,1764.0,854314.0,1979.0,10293.35,6037.0,11682507
5176,2.0,2.0,2093.0,585834.0,1941.0,7097.69,6037.0,10902812
5177,4.0,2.0,1809.0,547529.0,1951.0,7459.15,6037.0,11849817
5178,2.0,2.0,1715.0,1300000.0,1957.0,15733.18,6037.0,12023947
5179,5.0,5.5,4526.0,1511278.0,2010.0,17027.38,6059.0,14163501
5180,2.0,1.0,1392.0,258426.0,1942.0,3505.06,6037.0,12310701
5181,3.0,2.0,1932.0,308050.0,1958.0,3645.94,6059.0,14143940
5182,2.0,2.5,1212.0,232932.0,1995.0,2375.82,6059.0,14415479
5183,4.0,2.5,2514.0,794109.0,2004.0,11216.3,6059.0,14353712
5184,3.0,2.0,1332.0,413803.0,1960.0,5059.52,6037.0,13035093
5185,4.0,2.0,1500.0,569624.0,1976.0,5815.88,6059.0,14503106
5186,5.0,3.0,2453.0,283660.0,1993.0,4591.84,6037.0,11190453
5187,3.0,3.0,1581.0,381971.0,2000.0,4935.85,6037.0,12508552
5188,4.0,2.5,2231.0,701536.0,2003.0,9451.04,6059.0,14342317
5189,3.0,2.0,1505.0,190749.0,1948.0,2355.39,6037.0,10997999
5190,4.0,4.0,4638.0,682148.0,1988.0,8525.31,6037.0,11691145
5191,3.0,2.5,2082.0,451014.0,1956.0,5156.16,6059.0,14144915
5192,3.0,2.0,1299.0,187200.0,1984.0,3196.92,6037.0,11199301
5193,3.0,3.0,2341.0,878191.0,1957.0,10393.57,6037.0,12514915
5194,2.0,1.0,1051.0,405315.0,1953.0,4957.99,6037.0,12514948
5195,4.0,2.0,1351.0,647619.0,1962.0,7308.2,6059.0,14038053
5196,5.0,3.0,2226.0,274966.0,1951.0,3444.1,6037.0,10816501
5197,3.0,2.0,1690.0,444000.0,1952.0,5465.58,6037.0,11040425
5198,3.0,2.0,1435.0,530000.0,1971.0,6591.26,6037.0,10718178
5199,2.0,2.0,1536.0,435985.0,1932.0,5262.83,6037.0,10900768
5200,3.0,4.0,2832.0,7073604.0,1964.0,74057.07,6037.0,11510531
5201,3.0,2.0,1349.0,304574.0,1949.0,4188.6,6037.0,11823980
5202,3.0,2.0,1368.0,125389.0,1992.0,2351.77,6037.0,11288143
5203,3.0,2.0,1189.0,158854.0,1955.0,2017.73,6037.0,12945130
5204,3.0,3.0,2303.0,1094559.0,1958.0,12597.92,6037.0,12141267
5205,3.0,2.0,2224.0,225708.0,1980.0,3396.22,6037.0,11270132
5206,3.0,3.0,1650.0,314104.0,1947.0,6924.78,6037.0,11906043
5207,4.0,3.0,2482.0,400995.0,1993.0,4801.26,6111.0,17147684
5208,3.0,2.0,1147.0,229829.0,1961.0,3090.2,6037.0,11932856
5209,3.0,2.5,2878.0,357393.0,1980.0,3661.54,6059.0,14375454
5210,3.0,2.0,1844.0,281347.0,1936.0,3512.59,6037.0,10908084
5211,2.0,1.0,827.0,355482.0,1950.0,4373.98,6037.0,12824154
5212,2.0,3.0,3100.0,666372.0,1964.0,7329.05,6037.0,12057864
5213,3.0,2.0,1560.0,73479.0,1968.0,983.62,6037.0,11260387
5214,4.0,2.0,2077.0,175606.0,1946.0,2535.5,6037.0,13006158
5215,3.0,2.0,2010.0,163284.0,1952.0,2209.36,6037.0,11667433
5216,4.0,2.5,2520.0,397209.0,1978.0,4573.3,6059.0,14134194
5217,2.0,2.5,1446.0,595000.0,1986.0,6039.7,6059.0,14411756
5218,3.0,1.0,760.0,480000.0,1925.0,5584.26,6037.0,12123991
5219,2.0,3.0,1947.0,876628.0,1941.0,10649.31,6037.0,10907140
5220,4.0,2.0,1397.0,445000.0,1959.0,5523.17,6037.0,10721923
5221,2.0,2.0,1144.0,194597.0,1969.0,2334.4,6059.0,14060207
5222,2.0,1.0,1012.0,324372.0,1918.0,4557.9,6037.0,12819393
5223,3.0,3.0,2204.0,598000.0,1989.0,7166.68,6111.0,17145329
5224,3.0,1.0,940.0,255690.0,1958.0,3214.45,6037.0,12820131
5225,3.0,2.0,1450.0,174698.0,1924.0,2593.5,6037.0,12187532
5226,3.0,2.0,2204.0,558615.0,1959.0,6128.67,6037.0,12057722
5227,4.0,3.0,1712.0,692805.0,2014.0,7195.44,6059.0,14366572
5228,3.0,2.0,1577.0,533006.0,1962.0,6256.46,6037.0,12810370
5229,3.0,1.5,1260.0,183798.0,1965.0,2219.92,6059.0,14059283
5230,3.0,2.5,2031.0,824900.0,1989.0,8634.28,6059.0,14481942
5231,3.0,2.0,1248.0,297319.0,1963.0,3542.16,6059.0,14058736
5232,2.0,1.0,1232.0,329296.0,1932.0,5939.08,6111.0,17163320
5233,2.0,1.0,822.0,217403.0,1949.0,2725.22,6037.0,10829189
5234,4.0,2.0,1353.0,426535.0,1965.0,5074.15,6037.0,13047874
5235,3.0,3.0,2025.0,237760.0,1989.0,3723.15,6037.0,11189791
5236,3.0,2.5,1804.0,735000.0,1990.0,8144.6,6059.0,14331246
5237,3.0,1.0,968.0,375293.0,1953.0,4823.57,6037.0,12620271
5238,3.0,2.0,1046.0,47544.0,1958.0,513.46,6111.0,17168475
